person	riksdagid	pob
http://www.wikidata.org/entity/Q5626644	0248883870202	
http://www.wikidata.org/entity/Q5714625	013322783509	
http://www.wikidata.org/entity/Q5715293	0379333062002	
http://www.wikidata.org/entity/Q5718617	09812885803	
http://www.wikidata.org/entity/Q5740624	0598571445305	
http://www.wikidata.org/entity/Q5740653	0211757295524	http://www.wikidata.org/entity/Q10499781
http://www.wikidata.org/entity/Q5743643	0979278953316	
http://www.wikidata.org/entity/Q5782422	0225823431305	
http://www.wikidata.org/entity/Q5785730	0186426023519	
http://www.wikidata.org/entity/Q5786666	0889860537413	http://www.wikidata.org/entity/Q10570636
http://www.wikidata.org/entity/Q5798912	0111536149811	
http://www.wikidata.org/entity/Q5798982	0504851635310	http://www.wikidata.org/entity/Q10570636
http://www.wikidata.org/entity/Q5803123	088461404416	
http://www.wikidata.org/entity/Q5810917	0198565054212	
http://www.wikidata.org/entity/Q5816531	0399430895200	
http://www.wikidata.org/entity/Q5863217	0355151001911	http://www.wikidata.org/entity/Q2211
http://www.wikidata.org/entity/Q5887149	0130789484021	http://www.wikidata.org/entity/Q10613018
http://www.wikidata.org/entity/Q5888881	039984931601	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q5891616	0664751846104	
http://www.wikidata.org/entity/Q5892661	0489591175704	
http://www.wikidata.org/entity/Q5912705	0958769374801	
http://www.wikidata.org/entity/Q5937190	0685749336810	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q5942609	0887553712102	http://www.wikidata.org/entity/Q10683835
http://www.wikidata.org/entity/Q5944151	0456298137719	http://www.wikidata.org/entity/Q10542836
http://www.wikidata.org/entity/Q5947788	0362315104401	
http://www.wikidata.org/entity/Q5948421	0890727249707	http://www.wikidata.org/entity/Q1773
http://www.wikidata.org/entity/Q5954195	0689650052309	http://www.wikidata.org/entity/Q10512441
http://www.wikidata.org/entity/Q5954253	0371414788216	http://www.wikidata.org/entity/Q109010
http://www.wikidata.org/entity/Q5954333	0671453355104	
http://www.wikidata.org/entity/Q5969249	0494054455310	http://www.wikidata.org/entity/Q10604765
http://www.wikidata.org/entity/Q5974768	025967059622	http://www.wikidata.org/entity/Q7374365
http://www.wikidata.org/entity/Q5976928	0924192709909	
http://www.wikidata.org/entity/Q6009395	0320093489709	
http://www.wikidata.org/entity/Q6010001	0955635879822	http://www.wikidata.org/entity/Q54764
http://www.wikidata.org/entity/Q6011035	0446973363306	
http://www.wikidata.org/entity/Q6012202	0410640630411	http://www.wikidata.org/entity/Q10684736
http://www.wikidata.org/entity/Q6027273	0483420372909	http://www.wikidata.org/entity/Q10520535
http://www.wikidata.org/entity/Q6028336	043972220518	
http://www.wikidata.org/entity/Q6042706	08289753603	http://www.wikidata.org/entity/Q10718088
http://www.wikidata.org/entity/Q6045607	0890087624410	
http://www.wikidata.org/entity/Q6047162	0235326752716	
http://www.wikidata.org/entity/Q6086132	04671560703	http://www.wikidata.org/entity/Q642964
http://www.wikidata.org/entity/Q6092700	0455181302203	http://www.wikidata.org/entity/Q4973721
http://www.wikidata.org/entity/Q6093424	0590881101608	
http://www.wikidata.org/entity/Q6157362	0179597134903	
http://www.wikidata.org/entity/Q6172149	0365641780005	
http://www.wikidata.org/entity/Q6172305	0934822371311	http://www.wikidata.org/entity/Q11194
http://www.wikidata.org/entity/Q6175642	0469626830920	
http://www.wikidata.org/entity/Q6180602	0954999878706	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q6195893	0599736947819	
http://www.wikidata.org/entity/Q6197564	0123927542506	
http://www.wikidata.org/entity/Q6198452	0859925892507	http://www.wikidata.org/entity/Q10428602
http://www.wikidata.org/entity/Q6198899	0381918573217	
http://www.wikidata.org/entity/Q6206513	0783033318602	
http://www.wikidata.org/entity/Q6219254	0809421239311	http://www.wikidata.org/entity/Q10466522
http://www.wikidata.org/entity/Q6234347	0242784896493	http://www.wikidata.org/entity/Q2167
http://www.wikidata.org/entity/Q6237330	0732945766402	http://www.wikidata.org/entity/Q10525048
http://www.wikidata.org/entity/Q6247957	0493288854424	http://www.wikidata.org/entity/Q10542836
http://www.wikidata.org/entity/Q10667542	0108070243108	
http://www.wikidata.org/entity/Q10720409	0150538503507	
http://www.wikidata.org/entity/Q6254715	0494843794418	http://www.wikidata.org/entity/Q10519255
http://www.wikidata.org/entity/Q77555	0181728423812	http://www.wikidata.org/entity/Q127744
http://www.wikidata.org/entity/Q182050	0958072321310	http://www.wikidata.org/entity/Q10669803
http://www.wikidata.org/entity/Q241208	0911490574010	http://www.wikidata.org/entity/Q25411
http://www.wikidata.org/entity/Q271468	0236004923301	http://www.wikidata.org/entity/Q10707908
http://www.wikidata.org/entity/Q369024	0856559235708	http://www.wikidata.org/entity/Q10673010
http://www.wikidata.org/entity/Q457877	0784309503313	http://www.wikidata.org/entity/Q492614
http://www.wikidata.org/entity/Q460539	0638431210311	http://www.wikidata.org/entity/Q2489591
http://www.wikidata.org/entity/Q460597	0379072486818	http://www.wikidata.org/entity/Q2189505
http://www.wikidata.org/entity/Q517960	0699787174310	http://www.wikidata.org/entity/Q10436974
http://www.wikidata.org/entity/Q520956	0584183916016	http://www.wikidata.org/entity/Q10677255
http://www.wikidata.org/entity/Q3058054	0465398691116	http://www.wikidata.org/entity/Q10700215
http://www.wikidata.org/entity/Q3369220	0891971250317	http://www.wikidata.org/entity/Q948117
http://www.wikidata.org/entity/Q3373169	0257612529618	http://www.wikidata.org/entity/Q10658883
http://www.wikidata.org/entity/Q3540867	0758652610	http://www.wikidata.org/entity/Q2054961
http://www.wikidata.org/entity/Q4605902	0205071690103	
http://www.wikidata.org/entity/Q4933527	0643844865712	http://www.wikidata.org/entity/Q298
http://www.wikidata.org/entity/Q4936454	0802826314426	http://www.wikidata.org/entity/Q18334835
http://www.wikidata.org/entity/Q4962686	0252067342313	http://www.wikidata.org/entity/Q10688470
http://www.wikidata.org/entity/Q4972614	033486567915	http://www.wikidata.org/entity/Q1026498
http://www.wikidata.org/entity/Q5776913	0785143384002	
http://www.wikidata.org/entity/Q6146756	0838210948212	
http://www.wikidata.org/entity/Q6255767	0990007083418	http://www.wikidata.org/entity/Q10612973
http://www.wikidata.org/entity/Q6333913	0460215186812	
http://www.wikidata.org/entity/Q6340523	019228697303	http://www.wikidata.org/entity/Q10542102
http://www.wikidata.org/entity/Q6343965	0439547246805	http://www.wikidata.org/entity/Q10688543
http://www.wikidata.org/entity/Q12006677	0797281536419	
http://www.wikidata.org/entity/Q16594543	0781029778411	
http://www.wikidata.org/entity/Q18202339	0315499690028	http://www.wikidata.org/entity/Q10551107
http://www.wikidata.org/entity/Q18202407	0604459858621	http://www.wikidata.org/entity/Q83232
http://www.wikidata.org/entity/Q18238731	0468956880528	http://www.wikidata.org/entity/Q10624541
http://www.wikidata.org/entity/Q18238847	065701062615	http://www.wikidata.org/entity/Q4973721
http://www.wikidata.org/entity/Q18243181	0183544538819	http://www.wikidata.org/entity/Q10531820
http://www.wikidata.org/entity/Q18243330	0656591334119	http://www.wikidata.org/entity/Q10498247
http://www.wikidata.org/entity/Q18243775	0992800527915	http://www.wikidata.org/entity/Q25411
http://www.wikidata.org/entity/Q18245020	0641953830512	http://www.wikidata.org/entity/Q10538507
http://www.wikidata.org/entity/Q18335061	0414687558527	http://www.wikidata.org/entity/Q183
http://www.wikidata.org/entity/Q18454922	0704744533715	http://www.wikidata.org/entity/Q10562793
http://www.wikidata.org/entity/Q19977344	0266517781926	http://www.wikidata.org/entity/Q10670209
http://www.wikidata.org/entity/Q21529003	017523200206	
http://www.wikidata.org/entity/Q21558210	0647201845206	
http://www.wikidata.org/entity/Q21558212	0676588149317	
http://www.wikidata.org/entity/Q21567800	0205437173407	http://www.wikidata.org/entity/Q10485081
http://www.wikidata.org/entity/Q21578743	0895238225703	
http://www.wikidata.org/entity/Q21585329	0186543997302	
http://www.wikidata.org/entity/Q21614203	0870568167702	http://www.wikidata.org/entity/Q7102931
http://www.wikidata.org/entity/Q21733290	0927227010803	http://www.wikidata.org/entity/Q10683798
http://www.wikidata.org/entity/Q21745498	0188510214005	http://www.wikidata.org/entity/Q10570764
http://www.wikidata.org/entity/Q23915324	0877853587410	http://www.wikidata.org/entity/Q174126
http://www.wikidata.org/entity/Q24701062	0613297818326	http://www.wikidata.org/entity/Q3427889
http://www.wikidata.org/entity/Q26211952	0420875837811	http://www.wikidata.org/entity/Q10436974
http://www.wikidata.org/entity/Q27750419	0389220391128	http://www.wikidata.org/entity/Q10543924
http://www.wikidata.org/entity/Q30000444	0759167494321	
http://www.wikidata.org/entity/Q30000498	085742305813	http://www.wikidata.org/entity/Q10509666
http://www.wikidata.org/entity/Q30035679	0227531635413	http://www.wikidata.org/entity/Q10498247
http://www.wikidata.org/entity/Q30035703	0116712544316	
http://www.wikidata.org/entity/Q30035704	0867950366726	
http://www.wikidata.org/entity/Q50353170	0747488001814	
http://www.wikidata.org/entity/Q54006296	0316979049321	
http://www.wikidata.org/entity/Q54365866	0797352642914	
http://www.wikidata.org/entity/Q57168695	0358514648113	http://www.wikidata.org/entity/Q10543924
http://www.wikidata.org/entity/Q57168710	051870309210	http://www.wikidata.org/entity/Q36
http://www.wikidata.org/entity/Q57168773	0952789103522	http://www.wikidata.org/entity/Q3144507
http://www.wikidata.org/entity/Q59269310	028954589415	http://www.wikidata.org/entity/Q10407034
http://www.wikidata.org/entity/Q60732958	0796312429425	http://www.wikidata.org/entity/Q10602688
http://www.wikidata.org/entity/Q70407251	066036027425	http://www.wikidata.org/entity/Q10718075
http://www.wikidata.org/entity/Q70407841	037781229619	http://www.wikidata.org/entity/Q10712060
http://www.wikidata.org/entity/Q70886056	0130640724922	http://www.wikidata.org/entity/Q10602795
http://www.wikidata.org/entity/Q70912742	0333193598116	http://www.wikidata.org/entity/Q10489121
http://www.wikidata.org/entity/Q71131688	0526748040023	http://www.wikidata.org/entity/Q11055815
http://www.wikidata.org/entity/Q71137237	0999976269027	http://www.wikidata.org/entity/Q18334839
http://www.wikidata.org/entity/Q71546781	0492644357418	http://www.wikidata.org/entity/Q10649159
http://www.wikidata.org/entity/Q96309435	07385270919	
http://www.wikidata.org/entity/Q96324261	0914994510206	
http://www.wikidata.org/entity/Q97772191	0156396655712	
http://www.wikidata.org/entity/Q97777868	0961349903416	
http://www.wikidata.org/entity/Q97823701	0701022001100	
http://www.wikidata.org/entity/Q97838827	0151848520718	
http://www.wikidata.org/entity/Q97971226	0226234976000	
http://www.wikidata.org/entity/Q97971246	0420875837811	
http://www.wikidata.org/entity/Q98271096	0685433188501	
http://www.wikidata.org/entity/Q98271408	0205667679007	
http://www.wikidata.org/entity/Q99363797	0185680273604	
http://www.wikidata.org/entity/Q99373635	0514469375718	
http://www.wikidata.org/entity/Q99836915	0365696629917	
http://www.wikidata.org/entity/Q104215586	0232670694320	
http://www.wikidata.org/entity/Q104215982	0294883731700	
http://www.wikidata.org/entity/Q105414501	0965245623824	http://www.wikidata.org/entity/Q10725791
http://www.wikidata.org/entity/Q105928301	0283284978818	http://www.wikidata.org/entity/Q10707908
http://www.wikidata.org/entity/Q106560063	0261479148307	
http://www.wikidata.org/entity/Q107413452	044562190409	
http://www.wikidata.org/entity/Q109747746	0630993685307	
http://www.wikidata.org/entity/Q110776549	0751280022025	
http://www.wikidata.org/entity/Q110793990	0845133742919	http://www.wikidata.org/entity/Q10512443
http://www.wikidata.org/entity/Q114031249	0905254899611	http://www.wikidata.org/entity/Q794
http://www.wikidata.org/entity/Q114031264	0456522027421	http://www.wikidata.org/entity/Q10512442
http://www.wikidata.org/entity/Q114141183	069534526423	http://www.wikidata.org/entity/Q10406532
http://www.wikidata.org/entity/Q114239740	0452784937426	
http://www.wikidata.org/entity/Q114240056	0611350076611	http://www.wikidata.org/entity/Q10489083
http://www.wikidata.org/entity/Q114772318	0262525788220	
http://www.wikidata.org/entity/Q114867560	098329342620	
http://www.wikidata.org/entity/Q549955	0785941964009	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q571725	0700424025906	http://www.wikidata.org/entity/Q10717704
http://www.wikidata.org/entity/Q817241	0630022377501	http://www.wikidata.org/entity/Q109010
http://www.wikidata.org/entity/Q865171	0987224899103	http://www.wikidata.org/entity/Q10511165
http://www.wikidata.org/entity/Q879773	0787533297400	http://www.wikidata.org/entity/Q10550317
http://www.wikidata.org/entity/Q911372	0603490586517	http://www.wikidata.org/entity/Q2943707
http://www.wikidata.org/entity/Q946708	0216534495014	http://www.wikidata.org/entity/Q10706260
http://www.wikidata.org/entity/Q960693	0200003128803	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q984112	0864542495614	http://www.wikidata.org/entity/Q1303800
http://www.wikidata.org/entity/Q1357206	0584386800218	http://www.wikidata.org/entity/Q10723793
http://www.wikidata.org/entity/Q1606431	0595189953892	http://www.wikidata.org/entity/Q10727452
http://www.wikidata.org/entity/Q1830351	0104804820009	http://www.wikidata.org/entity/Q10655757
http://www.wikidata.org/entity/Q2029704	0383111552218	http://www.wikidata.org/entity/Q10612957
http://www.wikidata.org/entity/Q3112958	0956595590924	http://www.wikidata.org/entity/Q2211
http://www.wikidata.org/entity/Q3271292	0538982776628	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q3358494	0427321850912	http://www.wikidata.org/entity/Q10480761
http://www.wikidata.org/entity/Q3370093	0460690753617	http://www.wikidata.org/entity/Q930262
http://www.wikidata.org/entity/Q3370155	0133767709317	http://www.wikidata.org/entity/Q54766
http://www.wikidata.org/entity/Q3373667	0653904370212	http://www.wikidata.org/entity/Q10544406
http://www.wikidata.org/entity/Q3430022	0874604979107	http://www.wikidata.org/entity/Q2790350
http://www.wikidata.org/entity/Q3430804	0188653245302	http://www.wikidata.org/entity/Q3582130
http://www.wikidata.org/entity/Q3431988	040421445103	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q3674337	0800956862429	http://www.wikidata.org/entity/Q43
http://www.wikidata.org/entity/Q3798648	0706974423606	
http://www.wikidata.org/entity/Q4354795	0880452278816	http://www.wikidata.org/entity/Q108321296
http://www.wikidata.org/entity/Q4765636	0393171737407	
http://www.wikidata.org/entity/Q4768099	0906365922712	
http://www.wikidata.org/entity/Q4934300	0549025722425	
http://www.wikidata.org/entity/Q4936231	0972781465305	
http://www.wikidata.org/entity/Q4938111	0472335069513	
http://www.wikidata.org/entity/Q4938643	012576033427	http://www.wikidata.org/entity/Q10632420
http://www.wikidata.org/entity/Q4938680	0508589337602	http://www.wikidata.org/entity/Q10671829
http://www.wikidata.org/entity/Q4939177	0702441395302	
http://www.wikidata.org/entity/Q4939326	0433320766008	
http://www.wikidata.org/entity/Q4942378	0970259744617	http://www.wikidata.org/entity/Q10562025
http://www.wikidata.org/entity/Q4944866	0321885416125	http://www.wikidata.org/entity/Q2887
http://www.wikidata.org/entity/Q4944871	0182190010218	http://www.wikidata.org/entity/Q1530
http://www.wikidata.org/entity/Q4947860	0462699892622	http://www.wikidata.org/entity/Q10487740
http://www.wikidata.org/entity/Q4949040	0103279988010	http://www.wikidata.org/entity/Q26937
http://www.wikidata.org/entity/Q4950012	0149554070404	
http://www.wikidata.org/entity/Q4951588	0557059020608	http://www.wikidata.org/entity/Q10531707
http://www.wikidata.org/entity/Q4951929	0387494457202	
http://www.wikidata.org/entity/Q4952263	0303930476905	
http://www.wikidata.org/entity/Q4955456	0346261747912	
http://www.wikidata.org/entity/Q4955783	0601901584501	http://www.wikidata.org/entity/Q10707715
http://www.wikidata.org/entity/Q4956917	0747552775209	
http://www.wikidata.org/entity/Q4957340	0724153546015	http://www.wikidata.org/entity/Q18334316
http://www.wikidata.org/entity/Q4961658	0775091111217	http://www.wikidata.org/entity/Q301259
http://www.wikidata.org/entity/Q4962726	0481005050915	
http://www.wikidata.org/entity/Q4967716	0254461538904	
http://www.wikidata.org/entity/Q4970111	0661583406713	http://www.wikidata.org/entity/Q26268
http://www.wikidata.org/entity/Q4970253	0301987597720	
http://www.wikidata.org/entity/Q4970689	0841779272604	http://www.wikidata.org/entity/Q10687913
http://www.wikidata.org/entity/Q4971169	0615338062910	
http://www.wikidata.org/entity/Q4971799	0687866836701	
http://www.wikidata.org/entity/Q4972961	0101299073819	
http://www.wikidata.org/entity/Q4976146	0420946896300	
http://www.wikidata.org/entity/Q4977750	0144653147601	http://www.wikidata.org/entity/Q10542958
http://www.wikidata.org/entity/Q4980351	0462541496508	http://www.wikidata.org/entity/Q10484135
http://www.wikidata.org/entity/Q4981479	0457308547314	http://www.wikidata.org/entity/Q10551959
http://www.wikidata.org/entity/Q4982318	010343930918	http://www.wikidata.org/entity/Q20
http://www.wikidata.org/entity/Q4984640	0718034011110	http://www.wikidata.org/entity/Q10519481
http://www.wikidata.org/entity/Q4988712	0603753860213	http://www.wikidata.org/entity/Q10430709
http://www.wikidata.org/entity/Q4990089	0195810270316	
http://www.wikidata.org/entity/Q4990144	0308885293103	
http://www.wikidata.org/entity/Q4990884	0196077326617	http://www.wikidata.org/entity/Q21167
http://www.wikidata.org/entity/Q4991197	0229825314217	http://www.wikidata.org/entity/Q43
http://www.wikidata.org/entity/Q5039749	0702674089702	
http://www.wikidata.org/entity/Q5541652	0792474127508	http://www.wikidata.org/entity/Q1935387
http://www.wikidata.org/entity/Q5548875	0849219210615	http://www.wikidata.org/entity/Q205047
http://www.wikidata.org/entity/Q5553993	0275356156309	http://www.wikidata.org/entity/Q10404380
http://www.wikidata.org/entity/Q5556026	0892012091809	http://www.wikidata.org/entity/Q10718358
http://www.wikidata.org/entity/Q5568994	0993294767708	
http://www.wikidata.org/entity/Q5572155	0828721176319	http://www.wikidata.org/entity/Q10430784
http://www.wikidata.org/entity/Q5573006	0387691310906	http://www.wikidata.org/entity/Q10512805
http://www.wikidata.org/entity/Q5573582	058426570914	
http://www.wikidata.org/entity/Q5576113	0277100069203	http://www.wikidata.org/entity/Q54344
http://www.wikidata.org/entity/Q5584861	0272604986201	
http://www.wikidata.org/entity/Q5587157	049679140507	http://www.wikidata.org/entity/Q10710237
http://www.wikidata.org/entity/Q5589038	0822327872306	http://www.wikidata.org/entity/Q10437821
http://www.wikidata.org/entity/Q5597554	0738969851001	
http://www.wikidata.org/entity/Q5604013	0393108743200	http://www.wikidata.org/entity/Q10612973
http://www.wikidata.org/entity/Q5616762	0853269477202	
http://www.wikidata.org/entity/Q5620978	0984153507725	http://www.wikidata.org/entity/Q10540465
http://www.wikidata.org/entity/Q5627750	0560770565308	
http://www.wikidata.org/entity/Q5628155	0266627143525	http://www.wikidata.org/entity/Q10520535
http://www.wikidata.org/entity/Q5629994	0494242537816	http://www.wikidata.org/entity/Q10727452
http://www.wikidata.org/entity/Q5698343	0990394636796	http://www.wikidata.org/entity/Q10499509
http://www.wikidata.org/entity/Q5708784	0968100864203	http://www.wikidata.org/entity/Q10716145
http://www.wikidata.org/entity/Q5708979	0905755961314	
http://www.wikidata.org/entity/Q5737298	0811968273221	
http://www.wikidata.org/entity/Q5737841	0982795248728	http://www.wikidata.org/entity/Q10527412
http://www.wikidata.org/entity/Q5739826	0913695315308	http://www.wikidata.org/entity/Q25286
http://www.wikidata.org/entity/Q5766898	0505599928316	http://www.wikidata.org/entity/Q58455502
http://www.wikidata.org/entity/Q5768614	0470593486100	
http://www.wikidata.org/entity/Q5795147	0293624556396	http://www.wikidata.org/entity/Q26521
http://www.wikidata.org/entity/Q5795166	0938534705001	
http://www.wikidata.org/entity/Q5801464	0644177413119	http://www.wikidata.org/entity/Q1865328
http://www.wikidata.org/entity/Q5804686	0599331666806	http://www.wikidata.org/entity/Q4973721
http://www.wikidata.org/entity/Q3281	0329931353706	http://www.wikidata.org/entity/Q585
http://www.wikidata.org/entity/Q262285	0371688419616	http://www.wikidata.org/entity/Q7581833
http://www.wikidata.org/entity/Q271235	0183788551910	
http://www.wikidata.org/entity/Q291648	023712446506	http://www.wikidata.org/entity/Q1773
http://www.wikidata.org/entity/Q326524	0870805820217	http://www.wikidata.org/entity/Q3433770
http://www.wikidata.org/entity/Q441551	0260840373311	http://www.wikidata.org/entity/Q220
http://www.wikidata.org/entity/Q441608	0656432673917	http://www.wikidata.org/entity/Q25286
http://www.wikidata.org/entity/Q444680	0683297678211	http://www.wikidata.org/entity/Q10604751
http://www.wikidata.org/entity/Q459226	0905188835300	http://www.wikidata.org/entity/Q10532612
http://www.wikidata.org/entity/Q468538	0706916743101	http://www.wikidata.org/entity/Q1024656
http://www.wikidata.org/entity/Q535342	0438928446810	http://www.wikidata.org/entity/Q599114
http://www.wikidata.org/entity/Q547534	0286593079005	http://www.wikidata.org/entity/Q25732
http://www.wikidata.org/entity/Q563289	0236051814311	http://www.wikidata.org/entity/Q18334316
http://www.wikidata.org/entity/Q15992158	0506806850221	http://www.wikidata.org/entity/Q10676706
http://www.wikidata.org/entity/Q16160202	0742703244417	http://www.wikidata.org/entity/Q43
http://www.wikidata.org/entity/Q16616153	0884738092723	http://www.wikidata.org/entity/Q10728506
http://www.wikidata.org/entity/Q16623762	0223161519910	http://www.wikidata.org/entity/Q10593679
http://www.wikidata.org/entity/Q18176335	0383650546828	http://www.wikidata.org/entity/Q180333
http://www.wikidata.org/entity/Q18202361	0914002106327	http://www.wikidata.org/entity/Q13383459
http://www.wikidata.org/entity/Q18202390	0136801772915	http://www.wikidata.org/entity/Q10632414
http://www.wikidata.org/entity/Q18238235	0721509806321	http://www.wikidata.org/entity/Q10725863
http://www.wikidata.org/entity/Q18238432	0344222203323	http://www.wikidata.org/entity/Q10411781
http://www.wikidata.org/entity/Q18239164	0403769921921	http://www.wikidata.org/entity/Q180756
http://www.wikidata.org/entity/Q18243097	0122987223112	http://www.wikidata.org/entity/Q10581303
http://www.wikidata.org/entity/Q18243354	0716036604716	
http://www.wikidata.org/entity/Q18243576	0825441263617	http://www.wikidata.org/entity/Q31884536
http://www.wikidata.org/entity/Q18243811	0526129317828	
http://www.wikidata.org/entity/Q18246234	0905312407726	http://www.wikidata.org/entity/Q26476
http://www.wikidata.org/entity/Q18275046	0787535945527	http://www.wikidata.org/entity/Q10546671
http://www.wikidata.org/entity/Q18451520	037561614928	http://www.wikidata.org/entity/Q19978722
http://www.wikidata.org/entity/Q18600515	0665485817222	http://www.wikidata.org/entity/Q10706753
http://www.wikidata.org/entity/Q19976447	0475643059428	http://www.wikidata.org/entity/Q10520534
http://www.wikidata.org/entity/Q20890201	088172351225	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q21503959	0791649913415	
http://www.wikidata.org/entity/Q21567754	0127096240702	http://www.wikidata.org/entity/Q10714683
http://www.wikidata.org/entity/Q21567756	0433787556201	
http://www.wikidata.org/entity/Q21567757	0626592467409	http://www.wikidata.org/entity/Q10673010
http://www.wikidata.org/entity/Q21567761	0943925396910	
http://www.wikidata.org/entity/Q21567814	0217339006825	
http://www.wikidata.org/entity/Q21567824	0778776381700	http://www.wikidata.org/entity/Q10726050
http://www.wikidata.org/entity/Q21567856	0211294699701	
http://www.wikidata.org/entity/Q21572126	0465435843419	
http://www.wikidata.org/entity/Q21731240	0110409174800	http://www.wikidata.org/entity/Q10659410
http://www.wikidata.org/entity/Q21733317	0680796436301	
http://www.wikidata.org/entity/Q22923559	0692076685824	http://www.wikidata.org/entity/Q10671227
http://www.wikidata.org/entity/Q26211839	086684470825	http://www.wikidata.org/entity/Q10512982
http://www.wikidata.org/entity/Q29059095	0962410717322	http://www.wikidata.org/entity/Q10728033
http://www.wikidata.org/entity/Q30035685	0412502344925	http://www.wikidata.org/entity/Q10556742
http://www.wikidata.org/entity/Q30035688	0271543079118	http://www.wikidata.org/entity/Q10520535
http://www.wikidata.org/entity/Q39871399	0987246082523	
http://www.wikidata.org/entity/Q54365869	089413816205	
http://www.wikidata.org/entity/Q56640168	0309480686522	http://www.wikidata.org/entity/Q115
http://www.wikidata.org/entity/Q56706638	0989755177525	
http://www.wikidata.org/entity/Q57168632	0719332223713	http://www.wikidata.org/entity/Q10551107
http://www.wikidata.org/entity/Q57168784	0481460392727	http://www.wikidata.org/entity/Q5511485
http://www.wikidata.org/entity/Q57168927	0720250789315	http://www.wikidata.org/entity/Q10613230
http://www.wikidata.org/entity/Q57297792	0737666060225	http://www.wikidata.org/entity/Q10493877
http://www.wikidata.org/entity/Q59243589	0665360289423	
http://www.wikidata.org/entity/Q59243593	0342890774415	
http://www.wikidata.org/entity/Q61103104	0768554866215	http://www.wikidata.org/entity/Q10728680
http://www.wikidata.org/entity/Q62287016	0624994476012	
http://www.wikidata.org/entity/Q63741595	0920901966627	http://www.wikidata.org/entity/Q10718228
http://www.wikidata.org/entity/Q64684689	0146133946627	http://www.wikidata.org/entity/Q10728171
http://www.wikidata.org/entity/Q70899253	0202577142527	http://www.wikidata.org/entity/Q18333144
http://www.wikidata.org/entity/Q71064125	0170630324419	
http://www.wikidata.org/entity/Q71465386	0466653728712	http://www.wikidata.org/entity/Q225
http://www.wikidata.org/entity/Q73918460	0254021157518	http://www.wikidata.org/entity/Q70043395
http://www.wikidata.org/entity/Q96309958	0722683622001	http://www.wikidata.org/entity/Q10602944
http://www.wikidata.org/entity/Q96323903	0639286102314	
http://www.wikidata.org/entity/Q96323930	0395762282903	http://www.wikidata.org/entity/Q10493877
http://www.wikidata.org/entity/Q96678352	0846730583715	http://www.wikidata.org/entity/Q108321296
http://www.wikidata.org/entity/Q97943815	0817058516814	http://www.wikidata.org/entity/Q10602771
http://www.wikidata.org/entity/Q97971343	0488332307829	
http://www.wikidata.org/entity/Q98271113	0316531680905	
http://www.wikidata.org/entity/Q98271148	0707426886411	
http://www.wikidata.org/entity/Q98744750	0765747165821	
http://www.wikidata.org/entity/Q98837514	0305328279505	
http://www.wikidata.org/entity/Q99528690	0600069352021	
http://www.wikidata.org/entity/Q104215541	0963587133807	
http://www.wikidata.org/entity/Q104215861	0355822136816	
http://www.wikidata.org/entity/Q104215884	0129061253610	
http://www.wikidata.org/entity/Q105675478	0136268785826	http://www.wikidata.org/entity/Q794
http://www.wikidata.org/entity/Q106862214	0410231576416	
http://www.wikidata.org/entity/Q107395700	0924240425218	
http://www.wikidata.org/entity/Q108986522	012547905113	
http://www.wikidata.org/entity/Q109830262	0426843954410	
http://www.wikidata.org/entity/Q109882267	0504070018507	
http://www.wikidata.org/entity/Q110070382	0137222911406	
http://www.wikidata.org/entity/Q111655286	0940558892720	
http://www.wikidata.org/entity/Q114030385	0245113256029	http://www.wikidata.org/entity/Q10670997
http://www.wikidata.org/entity/Q114030387	0875394246527	http://www.wikidata.org/entity/Q33
http://www.wikidata.org/entity/Q114031237	0710595759638	
http://www.wikidata.org/entity/Q114031240	0371882294919	http://www.wikidata.org/entity/Q10707226
http://www.wikidata.org/entity/Q114031254	0369212790927	http://www.wikidata.org/entity/Q10541845
http://www.wikidata.org/entity/Q114031265	0939158389321	http://www.wikidata.org/entity/Q10707226
http://www.wikidata.org/entity/Q114772539	0592345073323	
http://www.wikidata.org/entity/Q115110453	0639398547124	
http://www.wikidata.org/entity/Q116141921	0398471271026	http://www.wikidata.org/entity/Q10578167
http://www.wikidata.org/entity/Q116256367	0998575875190	
http://www.wikidata.org/entity/Q119019359	0504070018507	
http://www.wikidata.org/entity/Q5811663	0691717205205	
http://www.wikidata.org/entity/Q3370127	0235974887200	
http://www.wikidata.org/entity/Q4794608	0921939922800	http://www.wikidata.org/entity/Q26040
http://www.wikidata.org/entity/Q4964703	0153549892302	http://www.wikidata.org/entity/Q10489083
http://www.wikidata.org/entity/Q5546036	0469915585804	http://www.wikidata.org/entity/Q10512824
http://www.wikidata.org/entity/Q5716610	0292756653724	
http://www.wikidata.org/entity/Q5795789	0637939864601	
http://www.wikidata.org/entity/Q5799323	0781520322912	http://www.wikidata.org/entity/Q2458955
